Human gene name	Gene name
Telomerase-vert	Terc
	Gm24136
	BC107364
	Gm57479
	Gm9207
SLC7A13	Slc7a13
	Gm10685
	C130073E24Rik
	Rnu1b6
	Gm43534
5S_rRNA	Gm55007
	Gm19744
	Gm25890
	Gm22614
HJV	Hjv
ATP6V0D2	Atp6v0d2
JMJD8	Jmjd8
	Gm15441
	Gm16793
	Gm44018
PZP	Gm7298
CPAMD8	Gm7298
TXNIP	Txnip
	Gm38250
TTPA	Ttpa
	Gm32540
	Gm39150
	Gm29243
RITA1	Rita1
	Gm56847
	Gm34911
	Gm26795
PZP	Mug1
CPAMD8	Mug1
	Gm56848
GOLGA8B	Golga2
GOLGA2	Golga2
GOLGA8S	Golga2
GOLGA8N	Golga2
GOLGA8K	Golga2
GOLGA8R	Golga2
GOLGA8O	Golga2
GOLGA8F	Golga2
GOLGA8T	Golga2
GOLGA8M	Golga2
GOLGA8J	Golga2
GOLGA8A	Golga2
GOLGA8H	Golga2
GOLGA8G	Golga2
GOLGA8Q	Golga2
	Gm56849
	A930033H14Rik
	Gm30713
	Gm40685
	Gm56850
GGH	Ggh
CDK1	Cdk1
RNU6-807P	Gm25141
RNU6-379P	Gm25141
RNU6-1111P	Gm25141
	Rpl39-ps
	Gm4544
	Gm53435
	Gm11399
BMP3	Bmp3
	AW046200
	Gm11400
GRIA1	Gria1
STUB1	Stub1
ATP5MC2	Atp5mc2
	1810019D21Rik
DDX54	Ddx54
	Gm16253
	Gm17081
	Gm10599
	Gm50470
	Polr3gl
	Mir688
NKAIN3	Nkain3
TMEM249	Tmem249
	Gm26513
	1700031M16Rik
CCL21	Ccl21b
MGMT	Mgmt
	Gm45280
	Gm11872
	Gm9165
	Mir3082
	Gm56915
	Gm47211
LGI4	Lgi4
	Gm50471
RHBDL1	Rhbdl1
	Gm18636
	Gm11873
	Gm47537
	Gm21980
ANKRD34A	Ankrd34a
	Gm11871
TLE6	Tle6
	Gm21953
	Gm44173
	Gm4890
LIX1L	Lix1l
	Mug4-ps
	Gm11875
	Gm11876
SPATA31F1	Spata31f1c
	4933431K23Rik
	Gm21586
LOXL3	Loxl3
RBM8A	Rbm8a
PRDM13	Prdm13
	Gm32916
	B830042I05Rik
	Gm19353
	Gm35340
	E130201H02Rik
	Gm17828
	Gm20683
	Gm45113
	Gm9908
	Gm37983
	Gm45112
	Gm37303
	Gm56851
	Gm3883
	Gm18559
	Gm37581
	Gm39283
	Gm45207
	Gm37150
	Gm27230
	Crnde
	Gm32849
	Gm53189
SPATA31F1	Spata31f1b
RHOT2	Rhot2
	9130015G15Rik
	Gm27255
	Gm52989
	Gm37613
	Gm27254
CCL21	Ccl21e
	Gm44913
	Gm38059
MNS1	Mns1
FXYD3	Fxyd3
	Mir7040
PEX11B	Pex11b
HTRA2	Htra2
	Ccl19-ps4
CCNC	Ccnc
	Gm43579
CFAP73	Cfap73
	1700031M16Rik
	Gm42657
	Gm15749
RFC1	Rfc1
	Gm12242
DRG1	Drg1
	Gm28140
	Gm37047
	Apol7d
	Or8s10
ZNF77	BC025920
	Gm36948
	Gm6979
SIRT6	Sirt6
	Gm27231
	Or8s8
	Gm5105
	Gm47064
	Gm18101
	4930420N18Rik
RN7SKP8	Gm56077
RN7SKP241	Gm56077
DDX20	Ddx20
	Gm5829
	Gm47066
	Gm5256
OR5BS1P	Or5bs2
RGS20	Rgs20
	Gm39459
LALBA	Lalba
	Gm47068
	Gm47069
	Gm19385
	Gm34425
	Gm47070
	Gm39460
	1700020M21Rik
	Or11m3
	4930593C16Rik
DBX1	Dbx1
	Olfr278-ps1
CTNNB1	Ctnnb1
KANSL2	Kansl2
UQCRC2	Uqcrc2
TANC2	Tanc2
INKA2	Inka2
DQX1	Dqx1
	Gm43848
ANKRD24	Ankrd24
RAP1A	Rap1a
	4930517G24Rik
	Gm56853
	Gm20646
	Gm3134
	Proscos
	Gm37217
	Gm17100
	Gm37079
	Gm56855
POU3F3	Pou3f3
	5830468F06Rik
	Gm56856
	4833411C07Rik
	Gm16041
TLX2	Tlx2
	Gm17101
	Dalir
	4933417E11Rik
	4930556G22Rik
	Gm5528
WDR90	Wdr90
	Gm37092
	Gm8885
PCGF1	Pcgf1
LHX9	Lhx9
	Gm56857
	Gm56858
	Gm39244
	Gm56859
	3930402G23Rik
	Lncbate1
	Gm56861
	Gm56863
	2810030D12Rik
	Gm43328
	Gm43329
	Gm43330
	Gm43331
	Gm5547
	Gm42056
	Gm56794
HTATIP2	Htatip2
ADORA3	Adora3
	A230103J11Rik
	Gm34030
	Gm12735
TMIGD3	Tmigd3
	Fau-ps2
	Gm56193
	2810013P06Rik
GGNBP2	Ggnbp2
	Gm56864
	Hdnr
UNC13B	Unc13b
	Mir3470a
CCDC142	Ccdc142
	Gm56991
	Gm10778
SNORA2C	Snora34
	Mir1291
	Gm47527
	Snora2b
CCNT1	Ccnt1
	Gm4319
	Gm8112
	Gm53046
MREG	Mreg
	Zfp433
C1orf162	I830077J02Rik
PDZD9	Pdzd9
	Gm8249
	Gm47529
	Ccdc142os
	Gm25360
	Gm5173
	Gm23472
	Gm3055
C1orf53	2310009B15Rik
	Gm4767
MRPL53	Mrpl53
	Gm30605
	Gm8264
	Gm8137
	Gm31659
	Gm32687
MOGS	Mogs
ATP5PB	Atp5pb
	Gm24497
	Gm8274
SERPINB8	Serpinb8
	Gm47539
	Gm8153
	Zfp781
	Gm56865
	Gm53207
	Gm47546
	Gm56867
	9330175E14Rik
	Gm8158
	Gm8290
	Gm46194
	Gm48768
WBP1	Wbp1
	4930588G17Rik
POC1B	Poc1b
	Gm56868
	Gm56869
	Gm15634
	9030407P20Rik
	Gm56870
	Gm3235
	4732419C18Rik
MOSMO	Mosmo
	Gm35162
	Gm56871
	Gm35254
	Gm10699
	Gm39214
	9330020H09Rik
SPMIP11	Spmip11
	Gm9564
	Gm56874
	Gm25939
	1700019P21Rik
	2500002B13Rik
RNA5SP194	Gm56301
	Gm15389
	Gm3933
ADCY6	Adcy6
	Gm24267
	Gm37045
	Gm22438
	Gm18448
	Gm28282
	Gm44661
	Gm56875
	Gm5702
	Gm2814
PRMT3	Prmt3
MRPS9	Mrps9
	9330133O14Rik
	C230057M02Rik
	Mir684-1
	Gm13690
	Gm25420
	Gm4735
	Gm22652
	2010320M18Rik
	Gm13700
	Gm13755
	Gm13756
RNU6-690P	Gm23452
	Gm56342
ZNF804A	Zfp804a
	Hand2os1
	Gm10376
WDR77	Wdr77
INO80B	Ino80b
TRAV1-2	Trav1
TRAV1-1	Trav1
TRAV4	Trav2
TRAV9-2	Trav6-2
TRAV9-2	Trav6d-4
	Gm13677
	A130030D18Rik
TRAV18	Trav12d-1
	Gm13675
	Gm13676
TRDV1	Trav15d-1-dv6d-1
	Gm13678
TRAV18	Trav12d-2
TRAV17	Trav8d-2
TRAV18	Trav12n-1
	Gm44287
PNPLA7	Pnpla7
	Gm23126
TRDV1	Trav15n-1
RTKN	Rtkn
	Mir7090
PECR	Pecr
TRAV18	Trav12n-2
TEX9	Tex9
TRAV9-2	Trav6-4
TRAV18	Trav12-1
TRDV1	Trav15-1-dv6-1
TRAV27	Trav18
TRAV34	Trdv1
DIAPH3	Diaph3
GALNT4	Galnt4
	Gm16239
	Phxr2
GRM1	Grm1
GPR45	Gpr45
	Gm29331
	Gm42890
	Gm56302
TMEM169	Tmem169
	Gm44822
HPN	Hpn
OVGP1	Ovgp1
XRCC5	Xrcc5
MCRIP2	Mcrip2
MARCHF4	Marchf4
DUSP29	Dusp29
WDR54	Wdr54
CIMAP3	Cimap3
	Gm15843
ATP6V1H	Atp6v1h
METTL26	Mettl26
	Gm48400
	4930567K20Rik
DUSP13B	Dusp13b
	Gm48406
	Gm43628
OPRM1	Oprm1
KLB	Klb
	Gm42722
C2orf81	1700003E16Rik
	Gm42721
PIGW	Pigw
CHIA	Chil5
PRKG2	Prkg2
WFIKKN1	Wfikkn1
FAM114A2	Fam114a2
DCTN1	Dctn1
	Gm16278
PIGQ	Pigq
DUSP13A	Dusp13a
	Gm4540
	Gm9504
CHRNB2	Chrnb2
	Gm56878
	Gm34096
	Gm15935
	Gm45627
	Gm46069
	Gm56826
	Gm56852
TNKS	Tnks
SAMD8	Samd8
	4632404H12Rik
SCN1B	Scn1b
UBE2Q1	Ube2q1
	Gm23502
SLC6A5	Slc6a5
VDAC2	Vdac2
TGFBRAP1	Tgfbrap1
	Gm3470
	Gm43251
RASAL1	Rasal1
	Gm34368
	Gm8291
	Gm45752
	
	2610005L07Rik
	2610005L07Rik
	Gm55835
MFAP3	Mfap3
	Gm8969
SHE	She
	Gm5373
	
	Gm6853
IL6R	Il6ra
	
	6820431F20Rik
	6820431F20Rik
	Gm12243
	4933424L21Rik
MYO19	Myo19
	Gm56085
	4930509E16Rik
	Gm42809
	Gm19427
	Gm56860
	Zfp868
	Gm37105
	Gm18014
ATP8B2	Atp8b2
	Gm27241
	Gm7182
	Gm27232
DTX1	Dtx1
	Gm37567
	Gm38264
	Gm23057
	Gm28782
	8430432A02Rik
ULK4	Ulk4
C2orf49	AI597479
	Zfp869
SLAMF7	Slamf7
NHLRC4	Nhlrc4
	Zfp963
COMTD1	Comtd1
	Gm20422
PRR35	Prr35
	Zfp866
	D630044L22Rik
ATP13A1	Atp13a1
CAPN15	Capn15
	Rpl9
MMP9	Mmp9
	A430057M04Rik
VWA3A	Vwa3a
	4931407E12Rik
	
RNASE3	Rnase2a
RNASE2	Rnase2a
	Gm49245
	Gm21718
	Gm56198
OPRK1	Oprk1
ZNHIT3	Znhit3
	Gm7106
	4930597G03Rik
	Gm7247
	Vmn2r-ps111
	Gm17079
	Gm5800
	Gm36965
	Gm49261
	A630035G10Rik
	Ear-ps3
	Gm56304
ANG	Ang4
	Gm37981
GALNT10	Galnt10
	Gm37429
NPBWR1	Npbwr1
	Gm19214
FHL2	Fhl2
	Ear-ps4
	AY358078
	Gm6047
	Gm54865
	Ear-ps5
RNU6-759P	Gm22290
NDFIP2	Ndfip2
FSIP2	Fsip2
	Gm23709
LIAS	Lias
	Gm25010
	Atp8b5
	1700022N22Rik
	Gm8210
	Gm29040
	Zfp964
CD48	Cd48
	T2
	Gm28675
	Gm35713
	Gm13680
	Gm45513
	Gm13679
	4930535O05Rik
	Gm13682
	Gm13681
	Gm19872
	Gm13683
	Gm13685
	Gm13370
	Gm13369
	Gm25518
	Gm2694
RNU6-772P	Gm24875
RNU6-861P	Gm24875
ZC3H15	Zc3h15
IER3	Ier3
	Gm29610
	Gm37010
	Gm29041
	Tma7-ps
	Gm37693
FLOT1	Flot1
	Gm19030
	Gm24207
	Gm16259
RNU6-907P	Gm56305
RNU6-166P	Gm22950
	1110003F10Rik
	Gm43311
	Gm34417
DENND1B	Dennd1b
UGDH	Ugdh
COMMD6	Commd6
	4933426K07Rik
RNU6-702P	Gm24582
RNU6-1330P	Gm24582
	Gm56199
SAP30L	Sap30l
UCHL3	Uchl3
HAND1	Hand1
	Gm12244
	Gm12245
	Gm56201
	Gm56796
	Gm12249
	Gm24046
LARP1	Larp1
HAX1	Hax1
	Gm13686
	Gm18075
	Gm49269
	Gm9922
ITGAV	Itgav
LMO7	Lmo7
	Gm27016
SDR42E2	Sdr42e2
	1700120C18Rik
	Gm43552
	Gm5350
	Gm24580
	Gm43289
	Gm45397
SGO2	Sgo2b
	Gm15624
RN7SKP289	Gm56090
	Gm17157
RASGEF1B	Rasgef1b
	Gm45683
	Gm34655
	Gm45682
	Gm5650
	Gm25798
TCERG1L	Tcerg1l
SLC4A5	Slc4a5
	Gm55325
NEDD4	Nedd4
DUSP4	Dusp4
	Gm45694
CYP4F3	Cyp4f18
FAXDC2	Faxdc2
RUSC2	Rusc2
	Gm12247
	Gm45734
	Gm18924
	Gm19710
EIF5AL1	Eif5a
EIF5A	Eif5a
RNU2-46P	Gm25052
	Or2z8
	Gm45544
	Gm45686
	Gm45735
UBAP2L	Ubap2l
	4930543N07Rik
	Or2z9
NELL1	Nell1
	Gm45543
	Or1ab2
	Gm55755
TPM4	Tpm4
MTHFD2	Mthfd2
	Gm26586
	Gm16091
RAB8A	Rab8a
	Gm43890
MOB1A	Mob1a
NCK2	Nck2
	Gm13684
	Dnmt3l-ps1
FAM171B	Fam171b
HSH2D	Hsh2d
	Gm30808
	Gm45506
	Nell1os
CIB3	Cib3
IDH3G	4933405O20Rik
	Gm37536
	Gm38228
	Gm37423
	Gm9343
	4930596I21Rik
MAPK1IP1L	Mapk1ip1
ECRG4	Ecrg4
ZSWIM2	Zswim2
TUBB	Tubb5
	A530064N14Rik
BOLA3	Bola3
	Gm7265
	Gm37955
FAM32A	Fam32a
	Gm21032
	Gm21033
TRAK1	Trak1
	Gm21034
	Gm21035
	Gm21036
	Gm21037
	Gm18553
	Gm16478
SLAMF1	Slamf1
	Gm45002
	Gm9354
AP1M1	Ap1m1
PPP2R2D	Ppp2r2d
MDC1	Mdc1
HOXA4	Hoxa4
HOXA5	Hoxa5
CWC22	Cwc22rt1
SMIM14	Smim14
SLC12A5	Slc12a5
HOXA6	Hoxa6
HOXA7	Hoxa7
	Gm16305
	Gm37470
	Gm43544
	Gm37655
	Gm16304
	Gm37718
	Ppp1r18os
SMARCAL1	Smarcal1
HOXA9	Hoxa9
CIMIP2B	Cimip2b
NRM	Nrm
GRAMD1A	Gramd1a
	Gm56838
	Gm39197
IPCEF1	Ipcef1
	Hmgn2-ps
	Gm43290
KLF2	Klf2
	4930589O11Rik
	Gm42725
	Gm35394
	Gm35172
	Gm16227
	Gm56909
	Gm45779
	Gm16228
CALR3	Calr3
PPP1R18	Ppp1r18
	4930405H06Rik
MIR196B	Mir196b
HOXA10	Hoxa10
	Gm56119
	Gm16226
	4930522N08Rik
	Gm38413
HOXA11	Hoxa11
	Gm43249
SNORD32A	Gm56121
SNORD32B	Gm56121
	Hoxa11os
	Vamp9
	Gm5854
	Gm10032
OAS1	Oas1f
	Gm9130
DPYSL2	Dpysl2
TESK1	Tesk1
	Gm56036
	Gm56037
	Gm55305
	Gm56038
	Gm56039
DHX16	Dhx16
	Gm56040
	Gm56041
	9530018H14Rik
	Gm3835
	Gm56042
	Gm56043
	Hottip
C19orf44	1700030K09Rik
RNU6-175P	Gm56122
	Gm56044
	Gm56123
	Gm56045
OAS1	Oas1h
	Gm44294
SFTPB	Sftpb
OAS1	Oas1g
	Gm5464
CHERP	Cherp
PNMA2	Pnma2
USP39	Usp39
CD72	Cd72
	4930578I07Rik
	Gm9570
SNORA71	Gm24258
BNIP3L	Bnip3l
UBE2K	Ube2k
	Gm15536
	Gm45051
GZMM	Gzmm
C2orf68	0610030E20Rik
	Gm25794
BSG	Bsg
TMEM150A	Tmem150a
PPP2R2A	Ppp2r2a
	Gm39662
CRB1	Crb1
CNOT8	Cnot8
C6orf136	2310061I04Rik
	Rnf181
EIF4ENIF1	Eif4enif1
	C230053D17Rik
	Gm47092
CCK	Cck
	Gm54601
	Gm40309
	Gm42726
OAS1	Oas1a
	Mir7068
SLC35E1	Slc35e1
POLRMT	Polrmt
	Gm47095
	Gm16279
	Gm38661
LYZL4	Lyzl4
ATAT1	Atat1
	4933436E23Rik
OAS1	Oas1d
	Gm34816
RB1CC1	Rb1cc1
	Gm17435
MED26	Med26
	Gm18646
	Gm35857
	Gm55787
	1700085D22Rik
SMIM7	Smim7
	Gm7573
VAMP5	Vamp5
PDS5A	Pds5a
	Lyzl4os
CWC22	Cwc22rt2
SIT1	Sit1
NCOA5	Ncoa5
VAMP8	Vamp8
	Gm47097
VIPR1	Vipr1
TMEM38A	Tmem38a
GGCX	Ggcx
	Rmrp
RMRPP5	Rmrp
CCDC107	Ccdc107
	Gm20406
EEF2K	Eef2k
ZCCHC14	Zcchc14
SEC22C	Sec22c
MAT2A	Mat2a
CWC22	Cwc22rt3
	Gm56347
CWC22	Cwc22rt4
ARHGEF39	Arhgef39
ZC3H8	Zc3h8
POMK	Pomk
	Gm14028
	4933427J07Rik
	Gm10762
SS18L2	Ss18l2
ZC3H6	Zc3h6
FNTA	Fnta
	Particl
	Rps8-ps3
	Rps19-ps14
HOXA1	Hoxa1
	Gm42727
	Gm42729
	Gm24399
	Gm42728
	C030017G13Rik
RPH3A	Rph3a
	Hotairm1
NKTR	Nktr
	Gm56050
	Gm56051
	Gm56052
	Gm14027
	Gm56053
HOXA2	Hoxa2
CD40	Cd40
	Hoxaas2
SNORA58B	Gm24608
	Mir7669
HOXA3	Hoxa3
C1orf43	4933434E20Rik
FGF22	Fgf22
CA9	Car9
HOOK3	Hook3
RNF126	Rnf126
	Gm15050
ZBTB41	Zbtb41
	Hoxaas3
	Gm29430
EVX1	Evx1
FSTL3	Fstl3
	Gm8129
	Gm15054
	4930404I20Rik
	4930443G03Rik
	Gm37269
	Gm43940
	Gm2651
	Gm42960
	Gm42961
	Gm8579
	Gm18222
	Gm43196
PRSS57	Prss57
	Gm43198
	Gm43197
SAMD9L	Samd9l
MRPS18B	Mrps18b
HEPACAM2	Hepacam2
ANKAR	Ankar
PALM	Palm
	Gm42656
HNRNPD	Hnrnpd
TPM2	Tpm2
	Gm45411
	Gm45413
	1700047A11Rik
	G630030J09Rik
	Gm15774
VPS50	Vps50
RNF170	Rnf170
	Gm45047
	Gm9569
YBX2	Ybx2
ANO5	Ano5
	E530011L22Rik
ZBTB47	Zbtb47
	Gm53012
	Gm16540
	Gm47108
CFAP141	Cfap141
KLHL40	Klhl40
PPP1R10	Ppp1r10
	Mir190b
TPM3	Tpm3
UNC13C	Unc13c
	Vinac1
	Gm14022
ALKAL1	Alkal1
	1700025C18Rik
CWC22	Cwc22rt5
	Gm2147
TTL	Ttl
PATZ1	Patz1
	Gm7417
	Gm18035
	Gm48495
	Gm19026
MISP	Misp
	Gm45859
	Rpl37a
TLN1	Tln1
CDH22	Cdh22
IGFBP2	Igfbp2
ABCA7	Abca7
IGFBP5	Igfbp5
	Gm37611
	Gm27148
	Gm56111
	Gm37326
	n-R5s86
HHATL	Hhatl
	Teshl
	Mir1894
	Rbx1-ps
	Gm8801
	Gm14397
	Gm25569
CWC22	Cwc22rt7
TNP1	Tnp1
POLR1B	Polr1b
ABCF1	Abcf1
	Gm38106
	Gm29185
	Gm29184
	Gm37292
	Pinc
	Scgb1b1-ps
	Scgb2b1
	Gm12592
	Scgb2b2
	Gm56308
	D530049I02Rik
SLC2A4	Slc2a4
	Gm9553
	C530043A13Rik
	Gm29186
	Scgb1b2
ASPM	Aspm
NUP210L	Nup210l
	Scgb2b3
	Gm17092
SLC17A6	Slc17a6
HNRNPDL	Hnrnpdl
	Gm45692
CWC22	Cwc22rt6
CHCHD5	Chchd5
	Gm45251
WDR72	Wdr72
	Gm45250
THAP1	Thap1
	Gm14026
	Gm14029
	Gm4430
	Gm45072
	Gm42402
	Scgb1b3
	Gm7336
	Gm29296
	Gm55672
	Gm50479
	Gm45001
	Gm55677
	Scgb2b4-ps
	Gm45305
	Gm31727
	Gm45235
FANCF	Fancf
	Gm31784
HGSNAT	Hgsnat
	Scgb1b4-ps
	Scgb1b28-ps
	Gm29492
	Scgb2b5-ps
CD44	Cd44
	Scgb1b5-ps
	Scgb2b28-ps
	Rpl23a-ps8
	Scgb2b6
	Scgb1b6-ps
	Gm11944
	Gm4373
MIR877	Mir877
	Gm32655
	Gm12310
	Rpl23a-ps9
CLDN7	Cldn7
	Scgb2b7
PRR3	Prr3
RNU4-88P	Gm24141
	Nr1h2-ps
	Gm28622
	Scgb1b7
	Gm27189
SNORA41	Gm23723
	Gm27233
	Gm43712
CCDC13	Ccdc13
	Gm24185
	Rps27
	Gm9114
	Gm29627
	Scgb2b8-ps
	Scgb1b8-ps
	Gm6669
	Gm9120
PTPN11	Ptpn11
	Gm21673
	Scgb2b9-ps
RAB13	Rab13
GAS2	Gas2
GEMIN5	Gemin5
	6030407O03Rik
GNL1	Gnl1
JTB	Jtb
F13B	F13b
	Gm22315
	Gm16551
GBA2	Gba2
	Gm20649
	Gm17163
	Gm28182
	Gm47111
ONECUT1	Onecut1
CREB3L4	Creb3l4
HIGD1A	Higd1a
ARHGAP45	Arhgap45
GAN	Gan
CFHR1	Cfhr1
CFHR2	Cfhr1
	Gm20508
	Scgb1b9-ps
	A930015D03Rik
	Gm5329
	Cfhr3
	Scgb2b29-ps
	Gm9127
	Gm26271
	Cfhr4
HLA-E	H2-T24
	Gm29262
	Gm29263
	Gm43294
SVIP	Svip
CALCR	Calcr
	H2-T23
ADGRL1	Adgrl1
	Scgb2b10
	Scgb1b10
	Rpl23a-ps10
	Scgb2b30
	Ccdc179
	Gm47112
	Gm47113
ACKR2	Ackr2
SLC39A1	Slc39a1
	Gm9135
	Gm9357
	Gm28256
	Gm56351
	Gm28257
CRTC2	Crtc2
	Gm44683
	Gm20074
	Scgb2b11
	Gm6181
	Gm22444
SLC5A6	Slc5a6
	Scgb1b11
CYP8B1	Cyp8b1
	Mir6238
	Gm44682
	Gm47115
	Gm56353
	1700048O20Rik
	Scgb2b12
	Gm56354
	Gm5776
	H2-T22
	Scgb1b12
	Gm9142
	Gm6290
MSMP	Msmp
	Gm28862
	Rpl23a-ps11
	Gm12472
	Scgb1b29
	Gm49343
	Gm56257
	Gm12473
	Gm9146
GASK1A	Gask1a
NPR2	Npr2
	Gm5116
LUZP2	Luzp2
	Gm25619
	Cfhr2
	Gm44895
	Mir653
	Gm44897
MIR489	Mir489
	Gm44221
	Scgb2b13-ps
	Gm44896
	Gm44894
TFPI2	Tfpi2
	4833421K07Rik
	Scgb1b13-ps
	Gm5327
	Gm17838
	Gm12246
	Gm24116
	Gm9149
MRPL22	Mrpl22
	Gm44898
	Gm21135
	Gm16332
	Gm9367
	Gm44615
	Scgb2b14-ps
POMGNT2	Pomgnt2
	Gm26482
	Scgb1b14-ps
	Gm56355
GNGT1	Gngt1
	Gm5837
	Gm5058
	Gm5834
	Gm29429
	Gm12250
	Gm38266
	Scgb2b31-ps
PIK3IP1	Pik3ip1
	Gm4398
SNORA55	Gm26048
	Gm38019
GNG11	Gng11
	Gm29432
	Gm28408
	Cfh
	Scgb2b15
	4930528H21Rik
	Bet1
	Gm47117
	Scgb1b15
	Gm39465
	Scgb2b16-ps
	Scgb1b16-ps
	Gm39464
	Gm56356
	Gm9156
DENND4B	Dennd4b
	Gm28409
SNRK	Snrk
	Scgb2b32-ps
	Gm4405
	Gm28383
	Gm28384
	Gm44055
	Gm6034
	Scgb2b17
	
	Gm44057
	Gm8602
RPP21	Rpp21
	Gm44379
	Gm44380
	Gm56064
	Scgb1b17
	Gm2522
	Gm28992
	Gm37883
	Gm43921
	Rpl23a-ps7
	Gm18289
	Gm26696
CD33	Siglech
SIGLEC6	Siglech
CASD1	Casd1
TRIM39	Trim39
IRGM	Igtp
IRGM	Irgm2
	Gm5038
	Scgb2b33
	4930438A08Rik
	Gm9162
	Gm28559
	Gm6003
	Gm42930
ENOPH1	Enoph1
	Scgb2b18
	Scgb1b18
ZNF692	Zfp692
	Gm47122
	4632418H02Rik
	Gm47121
POLR3E	Polr3e
	H2-M10.2
ANO10	Ano10
	H2-M10.1
SPAG8	Spag8
	Gm44432
ZNF414	Zfp414
SGCE	Sgce
POLR2E	Polr2e
ELP5	Elp5
	Gm56136
RPL6	Rpl6
HINT2	Hint2
	Gm54906
	Gm54907
	Gm10644
FAM221B	Fam221b
SNORA80A	Gm26205
TMEM150C	Tmem150c
GPX4	Gpx4
ASF1B	Asf1b
	Gm20507
KCNT2	Kcnt2
PRAM1	Pram1
	Gm56840
	Samd1
	Mir7012
	4930537H20Rik
	Gm12481
	Gm4617
TMEM8B	Tmem8b
	4921527H02Rik
	1700006A11Rik
C19orf67	1700067K01Rik
	Gm56228
ZNF672	Zfp672
HNRNPM	Hnrnpm
	Tmem150cos
ATRAID	Atraid
RNU6-1014P	Gm22575
	Gm42823
	Gm22900
	1700047K16Rik
	1700003H04Rik
CTDNEP1	Ctdnep1
	Mir8111
MISP3	Misp3
	Mir1199
PALM3	Palm3
	Gm9379
	Gm37777
IL27RA	Il27ra
	4930590L20Rik
DNAJC5B	Dnajc5b
SBNO2	Sbno2
	Gm37371
	Gm4845
ST18	St18
5S_rRNA	Gm56261
	Or13e8
SH3BP5L	Sh3bp5l
OR13J1	Or13j1
HRCT1	Hrct1
	Mir8106
	Gm47126
SPAAR	Spaar
ABHD5	Abhd5
RNU1-136P	Gm23330
	Gm6141
	1700064H15Rik
	BC002189
RLN3	Rln3
GABARAP	Gabarap
CRH	Crh
RECK	Reck
	Gm18864
	Gm10643
	Gm7442
	C330011M18Rik
	
	4632415L05Rik
	Gm37523
RFX1	Rfx1
	Gm5711
	Gm42928
CNN3	Cnn3
RBM47	Rbm47
LYPD8	Lypd8
	Gm44121
	Gm20714
	Gm26828
	Scgb2b19
	Gmfg-ps
	Scgb1b19
	Gm12251
	A730085K08Rik
PPP1R9A	Ppp1r9a
	Gm12252
	1810065E05Rik
	Gm47128
	Gm35454
	Gm9167
	Gm47129
	Scgb2b20
	Gm47130
	Gm47131
	Gm47133
	Gm12253
	9530059O14Rik
	Scgb1b20
	Gm5732
	Gm28794
	Lypd9
	Gm5731
	Mir709
CDR2	Cdr2
DCAF15	Dcaf15
	Gm47134
	Mir138-1
	Gm42929
	Bcl2l10
SLC44A3	Slc44a3
	Or2z2
MAPK6	Mapk6
	Or2av9
OR2T29	Or2t49
OR2T5	Or2t49
OR2T4	Or2t49
	Gm12254
OR2T29	Or2t48
OR2T5	Or2t48
OR2T4	Or2t48
	Scgb1b34-ps
	Scgb2b21
	Gm12770
PHF23	Phf23
	Gm12771
	Scgb2b22-ps
GLIPR2	Glipr2
INPP5A	Inpp5a
	Gm18015
	Gm5366
	4933433G15Rik
	A530020G20Rik
LEO1	Leo1
	A730020M07Rik
CCIN	Ccin
CLTA	Clta
	4930432M17Rik
HECTD4	Hectd4
PODNL1	Podnl1
	Gm43608
	Gm43607
	Gm43823
F3	F3
MARCHF2	Marchf2
TMOD3	Tmod3
CC2D1A	Cc2d1a
STK11	Stk11
	Gm42777
ABCD3	Abcd3
	Gm12255
OR2T29	Or2t29
OR2T5	Or2t29
OR2T4	Or2t29
OR2T29	Or2t47
OR2T5	Or2t47
OR2T4	Or2t47
	Gm26814
	Gm26736
	Gm26556
LIMK2	Limk2
PON1	Pon1
	Gm48789
TMOD2	Tmod2
	Scgb1b22-ps
	Gm44250
	Scgb1b23-ps
PON3	Pon3
	Mfsd13b
	Gm23731
SLC20A1	Slc20a1
	Gm55921
RAB11B	Rab11b
	Gm12763
	Gm9234
	Gm25924
	Rpl23a-ps12
NKX6-2	Nkx6-2
PON2	Pon2
GNE	Gne
	Gm9905
	Scgb2b24
	Gm24671
	Scgb1b24
TRAFD1	Trafd1
	Gm12782
	Gm28614
	Gm44424
	Gm56357
ASB4	Asb4
	Gm12768
	Scgb2b25-ps
	Scgb1b25-ps
	Gm12757
METTL9	Mettl9
PDK4	Pdk4
BRME1	Brme1
PDHX	Pdhx
	Gm28615
	Gm12765
	Gm45137
DYNC1I1	Dync1i1
ATP5F1D	Atp5f1d
	Scgb2b26
	Gm43609
	4633401B06Rik
	Gm42776
	Scgb1b26-ps
	Gm42593
	Gm48822
	Gm27991
	Gm28184
LYSMD2	Lysmd2
	Gm44901
ARHGAP29	Arhgap29
	Gm12773
	2210406H18Rik
	Rab11bos1
	Gm12755
	Scgb2b27
ANGPTL4	Angptl4
ZDHHC3	Zdhhc3
IGSF6	Igsf6
	9830144P21Rik
	Gm54957
NANOS3	Nanos3
MIDN	Midn
	Gm14024
APIP	Apip
	Mir181d
MIR181C	Mir181c
	Gm56844
	Gm26887
	Gm56830
	Gm56836
	Gm37352
	Gm56841
	Gm56827
MIR23A	Mir23a
MIR27A	Mir27a
	Mir24-2
	Mir3074-2
	Gm26532
	Scgb1b27
